val_loss,epoch,step,train_loss,test_cindex,test_auc_mean
5.965918064117432,156,1255,,,
6.036740779876709,157,1263,,,
6.075536251068115,158,1271,,,
6.105453014373779,159,1279,,,
6.055098056793213,160,1287,,,
6.066484451293945,161,1295,,,
,162,1299,1.755150318145752,,
6.038107395172119,162,1303,,,
6.055683612823486,163,1311,,,
6.05193567276001,164,1319,,,
6.08371114730835,165,1327,,,
6.045342922210693,166,1335,,,
6.054193019866943,167,1343,,,
,168,1349,1.291656255722046,,
6.096354007720947,168,1351,,,
6.102233409881592,169,1359,,,
6.157299518585205,170,1367,,,
6.221298694610596,171,1375,,,
6.2888102531433105,172,1383,,,
6.310914993286133,173,1391,,,
,174,1399,2.0894696712493896,,
6.357137203216553,174,1399,,,
6.346632480621338,175,1407,,,
6.386594295501709,176,1415,,,
6.471314907073975,177,1423,,,
6.488031387329102,178,1431,,,
6.531446933746338,179,1439,,,
6.5499043464660645,180,1447,,,
,181,1449,1.5778748989105225,,
6.5471954345703125,181,1455,,,
6.56543493270874,182,1463,,,
6.539613723754883,183,1471,,,
6.5472798347473145,184,1479,,,
6.6052565574646,185,1487,,,
6.684084415435791,186,1495,,,
,187,1499,1.2105178833007812,,
6.728584289550781,187,1503,,,
6.768501281738281,188,1511,,,
6.836545944213867,189,1519,,,
6.863640308380127,190,1527,,,
6.83687162399292,191,1535,,,
6.804141998291016,192,1543,,,
,193,1549,1.8936262130737305,,
6.783682346343994,193,1551,,,
6.752925872802734,194,1559,,,
6.7216949462890625,195,1567,,,
6.818435192108154,196,1575,,,
6.90086555480957,197,1583,,,
6.918163776397705,198,1591,,,
,199,1599,1.0075291395187378,,
6.912093639373779,199,1599,,,
6.907264709472656,200,1607,,,
6.881658554077148,201,1615,,,
6.913331508636475,202,1623,,,
6.853961944580078,203,1631,,,
6.935863494873047,204,1639,,,
7.030994415283203,205,1647,,,
,206,1649,1.0172683000564575,,
7.038082122802734,206,1655,,,
7.065480709075928,207,1663,,,
7.080349445343018,208,1671,,,
7.170520782470703,209,1679,,,
7.217251300811768,210,1687,,,
7.252810955047607,211,1695,,,
,212,1699,1.264021635055542,,
7.306148529052734,212,1703,,,
7.32207727432251,213,1711,,,
7.352254390716553,214,1719,,,
7.39953088760376,215,1727,,,
7.313934326171875,216,1735,,,
7.241034030914307,217,1743,,,
,218,1749,1.046425700187683,,
7.249673843383789,218,1751,,,
7.3054890632629395,219,1759,,,
7.328744411468506,220,1767,,,
7.361501216888428,221,1775,,,
7.395945072174072,222,1783,,,
7.411062717437744,223,1791,,,
,224,1799,1.1675010919570923,,
7.46693754196167,224,1799,,,
7.460233211517334,225,1807,,,
7.369482040405273,226,1815,,,
7.422246932983398,227,1823,,,
7.431760787963867,228,1831,,,
7.484811305999756,229,1839,,,
7.501703262329102,230,1847,,,
,231,1849,1.2673003673553467,,
7.537259578704834,231,1855,,,
7.601236820220947,232,1863,,,
7.621551990509033,233,1871,,,
7.682624816894531,234,1879,,,
7.672359943389893,235,1887,,,
7.7520599365234375,236,1895,,,
,237,1899,1.4499465227127075,,
7.802675724029541,237,1903,,,
7.816359043121338,238,1911,,,
7.7596354484558105,239,1919,,,
7.8348517417907715,240,1927,,,
7.88622522354126,241,1935,,,
7.902515888214111,242,1943,,,
,243,1949,0.8635486960411072,,
7.92083215713501,243,1951,,,
7.9976348876953125,244,1959,,,
8.042247772216797,245,1967,,,
8.057543754577637,246,1975,,,
8.07882308959961,247,1983,,,
8.074714660644531,248,1991,,,
,249,1999,1.3823068141937256,,
8.09141731262207,249,1999,,,
8.098189353942871,250,2007,,,
8.133827209472656,251,2015,,,
8.20531940460205,252,2023,,,
8.291054725646973,253,2031,,,
8.290539741516113,254,2039,,,
8.267877578735352,255,2047,,,
,256,2049,1.5524451732635498,,
8.248489379882812,256,2055,,,
8.27740478515625,257,2063,,,
8.233824729919434,258,2071,,,
8.371594429016113,259,2079,,,
8.332752227783203,260,2087,,,
8.287483215332031,261,2095,,,
,262,2099,1.1963825225830078,,
8.319405555725098,262,2103,,,
8.370104789733887,263,2111,,,
8.461636543273926,264,2119,,,
8.500515937805176,265,2127,,,
8.500628471374512,266,2135,,,
8.528889656066895,267,2143,,,
,268,2149,1.2575691938400269,,
8.558077812194824,268,2151,,,
8.561485290527344,269,2159,,,
8.759608268737793,270,2167,,,
8.689830780029297,271,2175,,,
8.768559455871582,272,2183,,,
8.706857681274414,273,2191,,,
,274,2199,0.7777932286262512,,
8.67380142211914,274,2199,,,
8.78821849822998,275,2207,,,
8.792122840881348,276,2215,,,
8.930100440979004,277,2223,,,
8.941499710083008,278,2231,,,
8.975126266479492,279,2239,,,
8.986491203308105,280,2247,,,
,281,2249,0.8386258482933044,,
8.941420555114746,281,2255,,,
8.881980895996094,282,2263,,,
8.90334701538086,283,2271,,,
8.93826961517334,284,2279,,,
8.9534273147583,285,2287,,,
8.925366401672363,286,2295,,,
,287,2299,0.955884575843811,,
8.939570426940918,287,2303,,,
8.93015193939209,288,2311,,,
9.01116943359375,289,2319,,,
9.10322380065918,290,2327,,,
9.03320598602295,291,2335,,,
9.010098457336426,292,2343,,,
,293,2349,0.8594179749488831,,
9.007280349731445,293,2351,,,
9.01121711730957,294,2359,,,
9.077132225036621,295,2367,,,
9.165200233459473,296,2375,,,
9.1077880859375,297,2383,,,
9.06306266784668,298,2391,,,
,299,2399,0.9283989667892456,,
9.112085342407227,299,2399,,,
9.092942237854004,300,2407,,,
9.145844459533691,301,2415,,,
9.2224760055542,302,2423,,,
9.249560356140137,303,2431,,,
9.245451927185059,304,2439,,,
9.306355476379395,305,2447,,,
,306,2449,1.2506208419799805,,
9.270087242126465,306,2455,,,
9.276131629943848,307,2463,,,
9.380396842956543,308,2471,,,
9.393406867980957,309,2479,,,
9.32068157196045,310,2487,,,
9.333464622497559,311,2495,,,
,312,2499,0.7929379940032959,,
9.375022888183594,312,2503,,,
9.382832527160645,313,2511,,,
9.401790618896484,314,2519,,,
9.429865837097168,315,2527,,,
9.400484085083008,316,2535,,,
9.37227725982666,317,2543,,,
,318,2549,1.3648346662521362,,
9.440001487731934,318,2551,,,
9.457286834716797,319,2559,,,
9.613018989562988,320,2567,,,
9.716691017150879,321,2575,,,
9.615514755249023,322,2583,,,
9.645886421203613,323,2591,,,
,324,2599,1.0673905611038208,,
9.687115669250488,324,2599,,,
9.698898315429688,325,2607,,,
9.636359214782715,326,2615,,,
9.628962516784668,327,2623,,,
9.680041313171387,328,2631,,,
9.67323112487793,329,2639,,,
9.708499908447266,330,2647,,,
,331,2649,0.7941229343414307,,
9.714417457580566,331,2655,,,
9.714430809020996,332,2663,,,
9.816386222839355,333,2671,,,
9.796894073486328,334,2679,,,
9.794692039489746,335,2687,,,
9.884765625,336,2695,,,
,337,2699,1.3251307010650635,,
9.85146713256836,337,2703,,,
9.893352508544922,338,2711,,,
9.879484176635742,339,2719,,,
9.881361961364746,340,2727,,,
9.925934791564941,341,2735,,,
9.868070602416992,342,2743,,,
,343,2749,1.3325680494308472,,
9.866968154907227,343,2751,,,
9.965788841247559,344,2759,,,
9.90036678314209,345,2767,,,
9.951988220214844,346,2775,,,
9.970751762390137,347,2783,,,
9.966765403747559,348,2791,,,
,349,2799,1.1753278970718384,,
10.031367301940918,349,2799,,,
10.093364715576172,350,2807,,,
10.131224632263184,351,2815,,,
10.128990173339844,352,2823,,,
10.164103507995605,353,2831,,,
10.13397216796875,354,2839,,,
10.205355644226074,355,2847,,,
,356,2849,1.2211923599243164,,
10.1579008102417,356,2855,,,
10.21544075012207,357,2863,,,
10.299478530883789,358,2871,,,
10.33238697052002,359,2879,,,
10.551867485046387,360,2887,,,
10.546672821044922,361,2895,,,
,362,2899,0.7330079078674316,,
10.557028770446777,362,2903,,,
10.565290451049805,363,2911,,,
10.579057693481445,364,2919,,,
10.570751190185547,365,2927,,,
10.588038444519043,366,2935,,,
10.59707260131836,367,2943,,,
,368,2949,1.164362907409668,,
10.496415138244629,368,2951,,,
10.529345512390137,369,2959,,,
10.525687217712402,370,2967,,,
10.493576049804688,371,2975,,,
10.480523109436035,372,2983,,,
10.479161262512207,373,2991,,,
,374,2999,0.7601586580276489,,
10.500686645507812,374,2999,,,
10.597699165344238,375,3007,,,
10.637561798095703,376,3015,,,
10.691280364990234,377,3023,,,
10.716270446777344,378,3031,,,
10.736068725585938,379,3039,,,
10.699183464050293,380,3047,,,
,381,3049,1.3149781227111816,,
10.740967750549316,381,3055,,,
10.760464668273926,382,3063,,,
10.880881309509277,383,3071,,,
10.944019317626953,384,3079,,,
10.879493713378906,385,3087,,,
10.87295913696289,386,3095,,,
,387,3099,0.9102848768234253,,
10.84363842010498,387,3103,,,
10.80419921875,388,3111,,,
10.866379737854004,389,3119,,,
10.745081901550293,390,3127,,,
10.75429630279541,391,3135,,,
10.702925682067871,392,3143,,,
,393,3149,0.6280302405357361,,
10.670273780822754,393,3151,,,
10.59067440032959,394,3159,,,
10.538521766662598,395,3167,,,
10.623032569885254,396,3175,,,
10.725180625915527,397,3183,,,
10.830142974853516,398,3191,,,
,399,3199,1.032346487045288,,
10.858765602111816,399,3199,,,
,400,3200,,0.49317270517349243,0.5441299080848694
